Sample,Area,Year,Month,Month2,LCFmm,TLmm,TLcm,leng,Sex,opaque,Edge,Agemonths,Agemonths2,AgeYears,AdjAge,AdjAgeBirthDate,Cohorts,YrClass
eg040620-15,ea,2004,June,6,388,458,46,45,f,-9,na,-9,-9,-9,6,6,6,1998
eg040620-16,ea,2004,June,6,515,608,61,60,f,-9,na,-9,-9,-9,6,6,6,1998
eg040616-12,ea,2004,June,6,515,608,61,60,m,-9,na,-9,-9,-9,6,6,6,1998
eg040616-20,ea,2004,June,6,511,603,60,60,m,-9,na,-9,-9,-9,6,6,6,1998
eg040616-5,ea,2004,June,6,559,660,66,65,m,-9,na,-9,-9,-9,6,6,6,1998
eg040617-10,ea,2004,June,6,506,597,60,60,m,-9,na,-9,-9,-9,6,6,6,1998
eg040617-12,ea,2004,June,6,516,609,61,60,m,-9,na,-9,-9,-9,6,6,6,1998
eg040617-24,ea,2004,June,6,525,620,62,60,m,-9,na,-9,-9,-9,6,6,6,1998
eg040617-4,ea,2004,June,6,534,630,63,65,m,-9,na,-9,-9,-9,6,6,6,1998
eg040618-12,ea,2004,June,6,477,563,56,55,m,-9,na,-9,-9,-9,6,6,6,1998
eg040618-16,ea,2004,June,6,528,623,62,60,m,-9,na,-9,-9,-9,6,6,6,1998
eg040618-17,ea,2004,June,6,588,694,69,70,m,-9,na,-9,-9,-9,6,6,6,1998
eg040618-23,ea,2004,June,6,556,656,66,65,m,-9,na,-9,-9,-9,6,6,6,1998
eg040618-28,ea,2004,June,6,490,578,58,60,m,-9,na,-9,-9,-9,6,6,6,1998
eg040604-11,ea,2004,June,6,567,669,67,65,f,-9,na,-9,-9,-9,7,7,7,1997
eg040604-6,ea,2004,June,6,524,618,62,60,f,-9,na,-9,-9,-9,7,7,7,1997
eg040604-8,ea,2004,June,6,534,630,63,65,f,-9,na,-9,-9,-9,7,7,7,1997
eg040607-9,ea,2004,June,6,548,647,65,65,f,-9,na,-9,-9,-9,7,7,7,1997
eg040617-29,ea,2004,June,6,542,640,64,65,f,-9,na,-9,-9,-9,7,7,7,1997
eg040618-13,ea,2004,June,6,459,542,54,55,f,-9,na,-9,-9,-9,7,7,7,1997
eg040618-14,ea,2004,June,6,510,602,60,60,f,-9,na,-9,-9,-9,7,7,7,1997
eg040618-8,ea,2004,June,6,528,623,62,60,f,-9,na,-9,-9,-9,7,7,7,1997
eg040619-3,ea,2004,June,6,637,752,75,75,f,-9,na,-9,-9,-9,7,7,7,1997
eg040620-5,ea,2004,June,6,605,714,71,70,f,-9,na,-9,-9,-9,7,7,7,1997
eg040617-9,ea,2004,June,6,579,683,68,70,m,-9,na,-9,-9,-9,7,7,7,1997
eg040618-20,ea,2004,June,6,496,585,59,60,m,-9,na,-9,-9,-9,7,7,7,1997
eg040618-25,ea,2004,June,6,552,651,65,65,m,-9,na,-9,-9,-9,7,7,7,1997
eg040618-6,ea,2004,June,6,474,559,56,55,m,-9,na,-9,-9,-9,7,7,7,1997
eg040603-2,ea,2004,June,6,569,671,67,65,f,-9,na,-9,-9,-9,8,8,8,1996
eg040603-3,ea,2004,June,6,600,708,71,70,f,-9,na,-9,-9,-9,8,8,8,1996
eg040603-8,ea,2004,June,6,616,727,73,75,f,-9,na,-9,-9,-9,8,8,8,1996
eg040603-9,ea,2004,June,6,581,686,69,70,f,-9,na,-9,-9,-9,8,8,8,1996
eg040604-5,ea,2004,June,6,555,655,65,65,f,-9,na,-9,-9,-9,8,8,8,1996
eg040604-9,ea,2004,June,6,549,648,65,65,f,-9,na,-9,-9,-9,8,8,8,1996
eg040607-15,ea,2004,June,6,662,781,78,80,f,-9,na,-9,-9,-9,8,8,8,1996
eg040607-6,ea,2004,June,6,543,641,64,65,f,-9,na,-9,-9,-9,8,8,8,1996
eg040616-1,ea,2004,June,6,585,690,69,70,f,-9,na,-9,-9,-9,8,8,8,1996
eg040616-2,ea,2004,June,6,563,664,66,65,f,-9,na,-9,-9,-9,8,8,8,1996
eg040616-21,ea,2004,June,6,584,689,69,70,f,-9,na,-9,-9,-9,8,8,8,1996
eg040616-22,ea,2004,June,6,542,640,64,65,f,-9,na,-9,-9,-9,8,8,8,1996
eg040616-24,ea,2004,June,6,643,759,76,75,f,-9,na,-9,-9,-9,8,8,8,1996
eg040616-6,ea,2004,June,6,576,680,68,70,f,-9,na,-9,-9,-9,8,8,8,1996
eg040617-28,ea,2004,June,6,572,675,68,70,f,-9,na,-9,-9,-9,8,8,8,1996
eg040617-3,ea,2004,June,6,576,680,68,70,f,-9,na,-9,-9,-9,8,8,8,1996
eg040618-31,ea,2004,June,6,647,763,76,75,f,-9,na,-9,-9,-9,8,8,8,1996
eg040618-5,ea,2004,June,6,612,722,72,70,f,-9,na,-9,-9,-9,8,8,8,1996
eg040619-1,ea,2004,June,6,528,623,62,60,f,-9,na,-9,-9,-9,8,8,8,1996
eg040620-8,ea,2004,June,6,634,748,75,75,f,-9,na,-9,-9,-9,8,8,8,1996
eg040604-12,ea,2004,June,6,598,706,71,70,m,-9,na,-9,-9,-9,8,8,8,1996
eg040607-20,ea,2004,June,6,620,732,73,75,m,-9,na,-9,-9,-9,8,8,8,1996
eg040616-7,ea,2004,June,6,608,717,72,70,m,-9,na,-9,-9,-9,8,8,8,1996
eg040617-13,ea,2004,June,6,594,701,70,70,m,-9,na,-9,-9,-9,8,8,8,1996
eg040617-15,ea,2004,June,6,613,723,72,70,m,-9,na,-9,-9,-9,8,8,8,1996
eg040617-2,ea,2004,June,6,584,689,69,70,m,-9,na,-9,-9,-9,8,8,8,1996
eg040617-23,ea,2004,June,6,557,657,66,65,m,-9,na,-9,-9,-9,8,8,8,1996
eg040617-7,ea,2004,June,6,533,629,63,65,m,-9,na,-9,-9,-9,8,8,8,1996
eg040618-15,ea,2004,June,6,551,650,65,65,m,-9,na,-9,-9,-9,8,8,8,1996
eg040618-22,ea,2004,June,6,538,635,63,65,m,-9,na,-9,-9,-9,8,8,8,1996
eg040618-24,ea,2004,June,6,521,615,61,60,m,-9,na,-9,-9,-9,8,8,8,1996
eg040618-4,ea,2004,June,6,563,664,66,65,m,-9,na,-9,-9,-9,8,8,8,1996
eg040618-9,ea,2004,June,6,595,702,70,70,m,-9,na,-9,-9,-9,8,8,8,1996
eg040603-11,ea,2004,June,6,615,726,73,75,f,-9,na,-9,-9,-9,9,9,9,1995
eg040603-4,ea,2004,June,6,627,740,74,75,f,-9,na,-9,-9,-9,9,9,9,1995
eg040603-5,ea,2004,June,6,594,701,70,70,f,-9,na,-9,-9,-9,9,9,9,1995
eg040604-10,ea,2004,June,6,595,702,70,70,f,-9,na,-9,-9,-9,9,9,9,1995
eg040604-2,ea,2004,June,6,550,649,65,65,f,-9,na,-9,-9,-9,9,9,9,1995
eg040607-19,ea,2004,June,6,630,743,74,75,f,-9,na,-9,-9,-9,9,9,9,1995
eg040607-5,ea,2004,June,6,680,802,80,80,f,-9,na,-9,-9,-9,9,9,9,1995
eg040616-15,ea,2004,June,6,599,707,71,70,f,-9,na,-9,-9,-9,9,9,9,1995
eg040616-17,ea,2004,June,6,562,663,66,65,f,-9,na,-9,-9,-9,9,9,9,1995
eg040616-18,ea,2004,June,6,682,805,80,80,f,-9,na,-9,-9,-9,9,9,9,1995
eg040616-3,ea,2004,June,6,554,654,65,65,f,-9,na,-9,-9,-9,9,9,9,1995
eg040616-9,ea,2004,June,6,609,719,72,70,f,-9,na,-9,-9,-9,9,9,9,1995
eg040617-18,ea,2004,June,6,599,707,71,70,f,-9,na,-9,-9,-9,9,9,9,1995
eg040617-26,ea,2004,June,6,583,688,69,70,f,-9,na,-9,-9,-9,9,9,9,1995
eg040620-11,ea,2004,June,6,631,745,74,75,f,-9,na,-9,-9,-9,9,9,9,1995
eg040620-14,ea,2004,June,6,587,693,69,70,f,-9,na,-9,-9,-9,9,9,9,1995
eg040620-4,ea,2004,June,6,588,694,69,70,f,-9,na,-9,-9,-9,9,9,9,1995
eg040607-21,ea,2004,June,6,581,686,69,70,m,-9,na,-9,-9,-9,9,9,9,1995
eg040616-10,ea,2004,June,6,587,693,69,70,m,-9,na,-9,-9,-9,9,9,9,1995
eg040616-11,ea,2004,June,6,624,736,74,75,m,-9,na,-9,-9,-9,9,9,9,1995
eg040617-14,ea,2004,June,6,591,697,70,70,m,-9,na,-9,-9,-9,9,9,9,1995
eg040617-19,ea,2004,June,6,550,649,65,65,m,-9,na,-9,-9,-9,9,9,9,1995
eg040617-8,ea,2004,June,6,648,765,76,75,m,-9,na,-9,-9,-9,9,9,9,1995
eg040618-18,ea,2004,June,6,595,702,70,70,m,-9,na,-9,-9,-9,9,9,9,1995
eg040618-21,ea,2004,June,6,549,648,65,65,m,-9,na,-9,-9,-9,9,9,9,1995
eg040618-30,ea,2004,June,6,583,688,69,70,m,-9,na,-9,-9,-9,9,9,9,1995
eg040604-3,ea,2004,June,6,605,714,71,70,f,-9,na,-9,-9,-9,10,10,10,1994
eg040607-1,ea,2004,June,6,700,826,83,85,f,-9,na,-9,-9,-9,10,10,10,1994
eg040607-12,ea,2004,June,6,680,802,80,80,f,-9,na,-9,-9,-9,10,10,10,1994
eg040607-17,ea,2004,June,6,674,795,80,80,f,-9,na,-9,-9,-9,10,10,10,1994
eg040618-10,ea,2004,June,6,578,682,68,70,f,-9,na,-9,-9,-9,10,10,10,1994
eg040620-6,ea,2004,June,6,730,861,86,85,f,-9,na,-9,-9,-9,10,10,10,1994
eg040620-7,ea,2004,June,6,624,736,74,75,f,-9,na,-9,-9,-9,10,10,10,1994
eg040616-13,ea,2004,June,6,533,629,63,65,m,-9,na,-9,-9,-9,10,10,10,1994
eg040616-19,ea,2004,June,6,597,705,70,70,m,-9,na,-9,-9,-9,10,10,10,1994
eg040616-8,ea,2004,June,6,641,756,76,75,m,-9,na,-9,-9,-9,10,10,10,1994
eg040618-29,ea,2004,June,6,573,676,68,70,m,-9,na,-9,-9,-9,10,10,10,1994
eg040620-2,ea,2004,June,6,617,728,73,75,m,-9,na,-9,-9,-9,10,10,10,1994
eg040607-13,ea,2004,June,6,655,773,77,75,f,-9,na,-9,-9,-9,11,11,11,1993
eg040607-14,ea,2004,June,6,589,695,70,70,f,-9,na,-9,-9,-9,11,11,11,1993
eg040607-2,ea,2004,June,6,598,706,71,70,f,-9,na,-9,-9,-9,11,11,11,1993
eg040617-5,ea,2004,June,6,630,743,74,75,m,-9,na,-9,-9,-9,11,11,11,1993
eg040618-1,ea,2004,June,6,609,719,72,70,m,-9,na,-9,-9,-9,11,11,11,1993
eg040603-6,ea,2004,June,6,677,799,80,80,f,-9,na,-9,-9,-9,12,12,12,1992
eg040607-11,ea,2004,June,6,710,838,84,85,f,-9,na,-9,-9,-9,12,12,12,1992
eg040607-3,ea,2004,June,6,665,785,78,80,f,-9,na,-9,-9,-9,12,12,12,1992
eg040607-4,ea,2004,June,6,630,743,74,75,f,-9,na,-9,-9,-9,12,12,12,1992
eg040616-4,ea,2004,June,6,616,727,73,75,m,-9,na,-9,-9,-9,12,12,12,1992
eg040617-21,ea,2004,June,6,579,683,68,70,m,-9,na,-9,-9,-9,12,12,12,1992
eg040618-3,ea,2004,June,6,658,776,78,80,m,-9,na,-9,-9,-9,12,12,12,1992
eg040607-7,ea,2004,June,6,600,708,71,70,f,-9,na,-9,-9,-9,13,13,13,1991
eg040617-16,ea,2004,June,6,634,748,75,75,f,-9,na,-9,-9,-9,13,13,13,1991
eg040616-23,ea,2004,June,6,674,795,80,80,m,-9,na,-9,-9,-9,13,13,13,1991
eg040604-4,ea,2004,June,6,613,723,72,70,f,-9,na,-9,-9,-9,14,14,14,1990
eg040607-10,ea,2004,June,6,665,785,78,80,f,-9,na,-9,-9,-9,14,14,14,1990
eg040616-16,ea,2004,June,6,645,761,76,75,m,-9,na,-9,-9,-9,14,14,14,1990
eg040620-12,ea,2004,June,6,593,700,70,70,m,-9,na,-9,-9,-9,14,14,14,1990
eg040607-8,ea,2004,June,6,650,767,77,75,f,-9,na,-9,-9,-9,16,16,16,1988
eg040530-10,ea,2004,May,5,402,475,47,45,m,-9,na,-9,-9,-9,4.9,4,5,1999
eg040529-1,ea,2004,May,5,493,582,58,60,m,-9,na,-9,-9,-9,5.9,5,6,1998
eg040530-9,ea,2004,May,5,570,673,67,65,m,-9,na,-9,-9,-9,5.9,5,6,1998
eg040529-5,ea,2004,May,5,490,578,58,60,f,-9,na,-9,-9,-9,6.9,6,7,1997
eg040530-8,ea,2004,May,5,550,649,65,65,f,-9,na,-9,-9,-9,6.9,6,7,1997
eg040529-4,ea,2004,May,5,578,682,68,70,m,-9,na,-9,-9,-9,6.9,6,7,1997
eg040529-2,ea,2004,May,5,550,649,65,65,f,-9,na,-9,-9,-9,7.9,7,8,1996
eg040529-3,ea,2004,May,5,600,708,71,70,f,-9,na,-9,-9,-9,7.9,7,8,1996
eg040529-7,ea,2004,May,5,465,549,55,55,f,-9,na,-9,-9,-9,7.9,7,8,1996
eg040530-1,ea,2004,May,5,622,734,73,75,f,-9,na,-9,-9,-9,7.9,7,8,1996
eg040530-4,ea,2004,May,5,625,738,74,75,f,-9,na,-9,-9,-9,7.9,7,8,1996
eg040530-7,ea,2004,May,5,625,738,74,75,f,-9,na,-9,-9,-9,7.9,7,8,1996
eg040531-1,ea,2004,May,5,632,746,75,75,m,-9,na,-9,-9,-9,7.9,7,8,1996
eg040529-6,ea,2004,May,5,625,738,74,75,f,-9,na,-9,-9,-9,8.9,8,9,1995
eg040530-2,ea,2004,May,5,618,729,73,75,f,-9,na,-9,-9,-9,8.9,8,9,1995
eg040530-3,ea,2004,May,5,595,702,70,70,f,-9,na,-9,-9,-9,9.9,9,10,1994
eg040530-6,ea,2004,May,5,588,694,69,70,f,-9,na,-9,-9,-9,9.9,9,10,1994
eg040530-5,ea,2004,May,5,568,670,67,65,f,-9,na,-9,-9,-9,11.9,11,12,1992
e050605-06,ea,2005,June,6,266,314,31,30,m,2,wt,24,24,2,2,2,2,2003
e050605-04,ea,2005,June,6,374,442,44,45,f,3,wt,36,36,3,3,3,3,2002
e050605-16,ea,2005,June,6,263,311,31,30,m,3,wt,36,36,3,3,3,3,2002
e050605-05,ea,2005,June,6,346,409,41,40,m,3,o,36,36,3,4,4,4,2001
e050605-08,ea,2005,June,6,392,463,46,45,f,4,wt,48,48,4,4,4,4,2001
e050605-09,ea,2005,June,6,519,613,61,60,f,4,wt,48,48,4,4,4,4,2001
e050605-10,ea,2005,June,6,402,475,47,45,f,4,wt,48,48,4,4,4,4,2001
e050605-13,ea,2005,June,6,340,402,40,40,f,4,wt,48,48,4,4,4,4,2001
e050606-04,ea,2005,June,6,376,444,44,45,f,4,wt,48,48,4,4,4,4,2001
e050607-01,ea,2005,June,6,308,364,36,35,f,4,wt,48,48,4,4,4,4,2001
e050607-04,ea,2005,June,6,551,650,65,65,f,4,wt,48,48,4,4,4,4,2001
e050605-02,ea,2005,June,6,428,505,51,50,m,4,wt,48,48,4,4,4,4,2001
e050608-13,ea,2005,June,6,519,613,61,60,m,4,wt,48,48,4,4,4,4,2001
e050605-11,ea,2005,June,6,381,450,45,45,f,4,o,48,48,4,5,5,5,2000
e050606-02,ea,2005,June,6,390,460,46,45,f,4,o,48,48,4,5,5,5,2000
e050608-15,ea,2005,June,6,333,393,39,40,f,5,tt,60,60,5,5,5,5,2000
e050605-12,ea,2005,June,6,409,483,48,50,f,5,wt,60,60,5,5,5,5,2000
e050605-01,ea,2005,June,6,452,534,53,55,f,5,o,60,60,5,6,6,6,1999
e050606-03,ea,2005,June,6,440,519,52,50,f,5,o,60,60,5,6,6,6,1999
e050607-02,ea,2005,June,6,432,510,51,50,f,5,o,60,60,5,6,6,6,1999
e050608-11,ea,2005,June,6,543,641,64,65,m,5,o,60,60,5,6,6,6,1999
e050605-03,ea,2005,June,6,456,538,54,55,f,6,wt,72,72,6,6,6,6,1999
e050605-07,ea,2005,June,6,570,673,67,65,f,6,wt,72,72,6,6,6,6,1999
e050605-14,ea,2005,June,6,506,597,60,60,f,6,wt,72,72,6,6,6,6,1999
e050607-03,ea,2005,June,6,529,624,62,60,f,6,wt,72,72,6,6,6,6,1999
e050608-01,ea,2005,June,6,563,664,66,65,f,6,wt,72,72,6,6,6,6,1999
e050608-09,ea,2005,June,6,579,683,68,70,f,6,o,72,72,6,7,7,7,1998
e050608-07,ea,2005,June,6,557,657,66,65,m,6,o,72,72,6,7,7,7,1998
e050608-10,ea,2005,June,6,561,662,66,65,m,6,o,72,72,6,7,7,7,1998
e050608-05,ea,2005,June,6,545,643,64,65,f,7,wt,84,84,7,7,7,7,1998
e050608-12,ea,2005,June,6,539,636,64,65,f,7,wt,84,84,7,7,7,7,1998
e050608-14,ea,2005,June,6,583,688,69,70,f,7,wt,84,84,7,7,7,7,1998
e050606-01,ea,2005,June,6,549,648,65,65,m,7,o,84,84,7,8,8,8,1997
e050608-02,ea,2005,June,6,530,626,63,65,m,8,wt,96,96,8,8,8,8,1997
e050608-03,ea,2005,June,6,585,690,69,70,m,8,wt,96,96,8,8,8,8,1997
e050608-04,ea,2005,June,6,601,709,71,70,f,8,o,96,96,8,9,9,9,1996
e050608-08,ea,2005,June,6,532,628,63,65,f,8,o,96,96,8,9,9,9,1996
e050608-06,ea,2005,June,6,578,682,68,70,m,10,o,120,120,10,11,11,11,1994
e050605-15,ea,2005,June,6,747,881,88,90,m,16,wt,192,192,16,16,16,16,1989
e050315-05,ea,2005,March,3,452,534,53,55,na,4,tt,48,57,4.8,4.8,4,5,2000
e050315-02,ea,2005,March,3,425,502,50,50,na,5,tt,60,69,5.8,5.8,5,6,1999
e050325-01,ea,2005,March,3,-9,-9,-9,-9,na,5,tt,60,69,5.8,5.8,5,6,1999
e050315-03,ea,2005,March,3,550,649,65,65,na,7,tt,84,93,7.8,7.8,7,8,1997
e050315-04,ea,2005,March,3,595,702,70,70,na,8,tt,96,105,8.8,8.8,8,9,1996
e050315-01,ea,2005,March,3,560,661,66,65,na,9,tt,108,117,9.8,9.8,9,10,1995
E080519-66,ea,2008,May,5,184,218,22,20,f,1,o,12,23,1.9,1.9,1,2,2006
E080519-91,ea,2008,May,5,226,267,27,25,f,1,o,12,23,1.9,1.9,1,2,2006
E080518-36,ea,2008,May,5,199,235,24,25,m,1,o,12,23,1.9,1.9,1,2,2006
E080518-34,ea,2008,May,5,216,255,26,25,m,1,o,12,23,1.9,1.9,1,2,2006
E080518-37,ea,2008,May,5,239,282,28,30,m,1,o,12,23,1.9,1.9,1,2,2006
E080519-77,ea,2008,May,5,144,170,17,15,na,1,tt,12,23,1.9,1.9,1,2,2006
E080519-93,ea,2008,May,5,175,207,21,20,f,1,tt,12,23,1.9,1.9,1,2,2006
E080518-28,ea,2008,May,5,184,218,22,20,f,1,tt,12,23,1.9,1.9,1,2,2006
E080519-71,ea,2008,May,5,194,229,23,25,f,1,tt,12,23,1.9,1.9,1,2,2006
E080519-82,ea,2008,May,5,201,238,24,25,f,1,tt,12,23,1.9,1.9,1,2,2006
E080519-69,ea,2008,May,5,209,247,25,25,f,1,tt,12,23,1.9,1.9,1,2,2006
E080519-70,ea,2008,May,5,224,265,26,25,f,1,tt,12,23,1.9,1.9,1,2,2006
E080519-75,ea,2008,May,5,257,304,30,30,f,1,tt,12,23,1.9,1.9,1,2,2006
E080519-64,ea,2008,May,5,201,238,24,25,m,1,tt,12,23,1.9,1.9,1,2,2006
E080519-74,ea,2008,May,5,206,244,24,25,m,1,tt,12,23,1.9,1.9,1,2,2006
E080519-65,ea,2008,May,5,225,266,27,25,m,1,tt,12,23,1.9,1.9,1,2,2006
E080519-92,ea,2008,May,5,235,278,28,30,m,1,tt,12,23,1.9,1.9,1,2,2006
E080519-68,ea,2008,May,5,161,191,19,20,f,1,wt,12,23,1.9,1.9,1,2,2006
E080519-80,ea,2008,May,5,197,233,23,25,f,1,wt,12,23,1.9,1.9,1,2,2006
E080519-83,ea,2008,May,5,185,219,22,20,m,1,wt,12,23,1.9,1.9,1,2,2006
E080518-15,ea,2008,May,5,245,290,29,30,f,2,o,24,35,2.9,2.9,2,3,2005
E080518-13,ea,2008,May,5,247,292,29,30,f,2,o,24,35,2.9,2.9,2,3,2005
E080518-06,ea,2008,May,5,278,328,33,35,m,2,o,24,35,2.9,2.9,2,3,2005
E080519-86,ea,2008,May,5,217,257,26,25,f,2,tt,24,35,2.9,2.9,2,3,2005
E080518-25,ea,2008,May,5,250,295,30,30,f,2,tt,24,35,2.9,2.9,2,3,2005
E080519-67,ea,2008,May,5,252,298,30,30,f,2,tt,24,35,2.9,2.9,2,3,2005
E080518-08,ea,2008,May,5,216,255,26,25,f,2,tt,24,35,2.9,2.9,2,3,2005
E080519-76,ea,2008,May,5,194,229,23,25,m,2,tt,24,35,2.9,2.9,2,3,2005
E080519-88,ea,2008,May,5,223,264,26,25,m,2,tt,24,35,2.9,2.9,2,3,2005
E080519-73,ea,2008,May,5,239,282,28,30,m,2,tt,24,35,2.9,2.9,2,3,2005
E080519-89,ea,2008,May,5,262,310,31,30,m,2,tt,24,35,2.9,2.9,2,3,2005
E080519-87,ea,2008,May,5,240,284,28,30,m,2,tt,24,35,2.9,2.9,2,3,2005
E080519-78,ea,2008,May,5,246,291,29,30,f,2,wt,24,35,2.9,2.9,2,3,2005
E080519-79,ea,2008,May,5,249,294,29,30,f,2,wt,24,35,2.9,2.9,2,3,2005
E080519-84,ea,2008,May,5,255,301,30,30,f,2,wt,24,35,2.9,2.9,2,3,2005
E080518-05,ea,2008,May,5,297,351,35,35,f,2,wt,24,35,2.9,2.9,2,3,2005
E080519-81,ea,2008,May,5,241,285,28,30,m,2,wt,24,35,2.9,2.9,2,3,2005
E080518-09,ea,2008,May,5,253,299,30,30,m,2,wt,24,35,2.9,2.9,2,3,2005
E080519-90,ea,2008,May,5,263,311,31,30,m,2,wt,24,35,2.9,2.9,2,3,2005
E080519-85,ea,2008,May,5,231,273,27,25,m,3,o,36,47,3.9,3.9,3,4,2004
E080518-07,ea,2008,May,5,310,366,37,35,f,3,wt,36,47,3.9,3.9,3,4,2004
E080519-58,ea,2008,May,5,500,590,59,60,f,5,o,60,71,5.9,5.9,5,6,2002
E080518-48,ea,2008,May,5,540,637,64,65,f,5,o,60,71,5.9,5.9,5,6,2002
E080518-20,ea,2008,May,5,468,552,55,55,m,5,o,60,71,5.9,5.9,5,6,2002
E080518-24,ea,2008,May,5,563,664,66,65,m,5,tt,60,71,5.9,5.9,5,6,2002
E080518-11,ea,2008,May,5,631,745,74,75,m,5,tt,60,71,5.9,5.9,5,6,2002
E080518-16,ea,2008,May,5,492,581,58,60,f,5,wt,60,71,5.9,5.9,5,6,2002
E080519-57,ea,2008,May,5,573,676,68,70,f,5,wt,60,71,5.9,5.9,5,6,2002
E080518-32,ea,2008,May,5,468,552,55,55,m,5,wt,60,71,5.9,5.9,5,6,2002
E080518-18,ea,2008,May,5,530,626,63,65,m,5,wt,60,71,5.9,5.9,5,6,2002
E080518-44,ea,2008,May,5,537,634,63,65,m,5,wt,60,71,5.9,5.9,5,6,2002
E080518-38,ea,2008,May,5,554,654,65,65,m,5,wt,60,71,5.9,5.9,5,6,2002
E080518-29,ea,2008,May,5,480,567,57,55,f,6,o,72,83,6.9,6.9,6,7,2001
E080518-43,ea,2008,May,5,567,669,67,65,m,6,o,72,83,6.9,6.9,6,7,2001
E080518-35,ea,2008,May,5,602,710,71,70,f,6,wt,72,83,6.9,6.9,6,7,2001
E080518-39,ea,2008,May,5,548,647,65,65,m,6,wt,72,83,6.9,6.9,6,7,2001
E080518-33,ea,2008,May,5,550,649,65,65,m,6,wt,72,83,6.9,6.9,6,7,2001
E080518-30,ea,2008,May,5,581,686,69,70,m,6,wt,72,83,6.9,6.9,6,7,2001
E080518-31,ea,2008,May,5,542,640,64,65,f,7,o,84,95,7.9,7.9,7,8,2000
E080519-52,ea,2008,May,5,569,671,67,65,f,7,o,84,95,7.9,7.9,7,8,2000
E080519-59,ea,2008,May,5,579,683,68,70,f,7,o,84,95,7.9,7.9,7,8,2000
E080519-53,ea,2008,May,5,549,648,65,65,m,7,o,84,95,7.9,7.9,7,8,2000
E080518-02,ea,2008,May,5,550,649,65,65,m,7,o,84,95,7.9,7.9,7,8,2000
E080518-17,ea,2008,May,5,601,709,71,70,f,7,tt,84,95,7.9,7.9,7,8,2000
E080519-61,ea,2008,May,5,562,663,66,65,f,7,tt,84,95,7.9,7.9,7,8,2000
E080518-26,ea,2008,May,5,600,708,71,70,f,7,tt,84,95,7.9,7.9,7,8,2000
E080519-62,ea,2008,May,5,505,596,60,60,f,7,wt,84,95,7.9,7.9,7,8,2000
E080518-10,ea,2008,May,5,549,648,65,65,f,7,wt,84,95,7.9,7.9,7,8,2000
E080518-23,ea,2008,May,5,580,684,68,70,f,7,wt,84,95,7.9,7.9,7,8,2000
E080519-60,ea,2008,May,5,591,697,70,70,f,7,wt,84,95,7.9,7.9,7,8,2000
E080518-42,ea,2008,May,5,595,702,70,70,f,7,wt,84,95,7.9,7.9,7,8,2000
E080518-12,ea,2008,May,5,600,708,71,70,f,7,wt,84,95,7.9,7.9,7,8,2000
E080518-04,ea,2008,May,5,513,605,61,60,m,7,wt,84,95,7.9,7.9,7,8,2000
E080519-63,ea,2008,May,5,572,675,68,70,m,7,wt,84,95,7.9,7.9,7,8,2000
E080518-45,ea,2008,May,5,587,693,69,70,m,7,wt,84,95,7.9,7.9,7,8,2000
E080518-01,ea,2008,May,5,562,663,66,65,m,8,o,96,107,8.9,8.9,8,9,1999
E080518-19,ea,2008,May,5,590,696,70,70,f,8,tt,96,107,8.9,8.9,8,9,1999
E080518-46,ea,2008,May,5,481,568,57,55,f,8,wt,96,107,8.9,8.9,8,9,1999
E080519-55,ea,2008,May,5,571,674,67,65,f,8,wt,96,107,8.9,8.9,8,9,1999
E080518-27,ea,2008,May,5,575,679,68,70,f,8,wt,96,107,8.9,8.9,8,9,1999
E080518-14,ea,2008,May,5,577,681,68,70,f,8,wt,96,107,8.9,8.9,8,9,1999
E080519-54,ea,2008,May,5,578,682,68,70,f,8,wt,96,107,8.9,8.9,8,9,1999
E080518-50,ea,2008,May,5,622,734,73,75,f,8,wt,96,107,8.9,8.9,8,9,1999
E080518-41,ea,2008,May,5,625,738,74,75,f,8,wt,96,107,8.9,8.9,8,9,1999
E080518-40,ea,2008,May,5,570,673,67,65,m,8,wt,96,107,8.9,8.9,8,9,1999
E080519-56,ea,2008,May,5,580,684,68,70,m,8,wt,96,107,8.9,8.9,8,9,1999
E080518-03,ea,2008,May,5,600,708,71,70,m,8,wt,96,107,8.9,8.9,8,9,1999
E080519-51,ea,2008,May,5,630,743,74,75,m,8,wt,96,107,8.9,8.9,8,9,1999
E080518-22,ea,2008,May,5,561,662,66,65,f,9,wt,108,119,9.9,9.9,9,10,1998
E080518-49,ea,2008,May,5,595,702,70,70,f,10,o,120,131,10.9,10.9,10,11,1997
E080518-47,ea,2008,May,5,640,755,76,75,f,10,wt,120,131,10.9,10.9,10,11,1997
E080518-21,ea,2008,May,5,631,745,74,75,f,12,wt,144,155,12.9,12.9,12,13,1995
E090523-04,ea,2009,May,5,305,360,36,35,m,2,o,24,35,2.9,2.9,2,3,2006
E090525-68,ea,2009,May,5,348,411,41,40,m,2,o,24,35,2.9,2.9,2,3,2006
E090523-06,ea,2009,May,5,374,442,44,45,m,2,o,24,35,2.9,2.9,2,3,2006
E090525-62,ea,2009,May,5,311,367,37,35,f,3,o,36,47,3.9,3.9,3,4,2005
E090525-19,ea,2009,May,5,326,385,39,40,f,3,o,36,47,3.9,3.9,3,4,2005
E090525-58,ea,2009,May,5,352,416,42,40,f,3,o,36,47,3.9,3.9,3,4,2005
E090525-60,ea,2009,May,5,357,422,42,40,f,3,o,36,47,3.9,3.9,3,4,2005
